brand,model,variant,fuel,transmission,engineCc,hp,torque,launchYear,discontinuedYear,serviceKm,serviceMonths
Mahindra,Jeeto X6,DIESEL,MANUAL,625,16,38,2015,,10000,12
Mahindra,Jeeto X8,DIESEL,MANUAL,625,16,38,2015,,10000,12
Mahindra,Jeeto CNG,CNG,MANUAL,625,14,38,2016,,10000,12

Mahindra,Maxximo,Cargo,DIESEL,MANUAL,909,26,55,2011,2016,10000,12
Mahindra,Maxximo,Mini Van,DIESEL,MANUAL,909,26,55,2011,2016,10000,12

Mahindra,Bolero Camper,2WD,DIESEL,MANUAL,2523,75,200,2012,,10000,12
Mahindra,Bolero Camper,4WD,DIESEL,MANUAL,2523,75,200,2012,,10000,12
Mahindra,Bolero Camper,Gold ZX,DIESEL,MANUAL,2523,75,200,2018,,10000,12

Mahindra,Bolero Maxi Truck Plus,CBC,DIESEL,MANUAL,2523,65,195,2016,,10000,12
Mahindra,Bolero Maxi Truck Plus,FB,DIESEL,MANUAL,2523,65,195,2016,,10000,12
Mahindra,Bolero Maxi Truck Plus,AC,DIESEL,MANUAL,2523,65,195,2018,,10000,12

Mahindra,Scorpio Getaway,2WD,DIESEL,MANUAL,2179,120,290,2007,2017,10000,12
Mahindra,Scorpio Getaway,4WD,DIESEL,MANUAL,2179,120,290,2007,2017,10000,12

Mahindra,Alturas G4,2WD,DIESEL,AUTOMATIC,2157,181,420,2018,2022,10000,12
Mahindra,Alturas G4,4WD,DIESEL,AUTOMATIC,2157,181,420,2018,2022,10000,12

Mahindra,BE 6,Pack One,EV,AUTOMATIC,0,231,380,2025,,15000,12
Mahindra,BE 6,Pack Two,EV,AUTOMATIC,0,231,380,2025,,15000,12
Mahindra,BE 6,Pack Three,EV,AUTOMATIC,0,286,380,2025,,15000,12

Mahindra,XEV 9e,Pack One,EV,AUTOMATIC,0,231,380,2025,,15000,12
Mahindra,XEV 9e,Pack Two,EV,AUTOMATIC,0,231,380,2025,,15000,12
Mahindra,XEV 9e,Pack Three,EV,AUTOMATIC,0,286,380,2025,,15000,12

Mahindra,BE Rall-E,Concept,EV,AUTOMATIC,0,286,380,2026,,15000,12

Mahindra,XUV.e8,Base,EV,AUTOMATIC,0,286,380,2026,,15000,12
Mahindra,XUV.e8,Top,EV,AUTOMATIC,0,286,380,2026,,15000,12

Mahindra,XUV Aero,Concept,PETROL,MANUAL,1997,140,320,2016,2016,10000,12

Mahindra,Reva i,Standard,EV,AUTOMATIC,0,13,52,2001,2010,10000,12
Mahindra,Reva L-ion,EV,AUTOMATIC,0,13,52,2008,2010,10000,12

Mahindra,CL 550 DI,DIESEL,MANUAL,2523,63,180,1990,2005,10000,12
Mahindra,CL 750 DI,DIESEL,MANUAL,2523,72,152,1995,2005,10000,12

Mahindra,Armada,Grand,DIESEL,MANUAL,2112,62,126,1993,2001,10000,12
Mahindra,Armada,Luxury,DIESEL,MANUAL,2523,72,152,1996,2001,10000,12

Mahindra,Voyager,Standard,DIESEL,MANUAL,2112,72,152,1997,2002,10000,12
Mahindra,Voyager,Deluxe,DIESEL,MANUAL,2112,72,152,1997,2002,10000,12

Mahindra,Flyte,Standard,PETROL,AUTOMATIC,125,8,9,2010,2015,5000,12

Mahindra,Marshal Deluxe,DIESEL,MANUAL,2523,72,152,1999,2010,10000,12
Mahindra,Marshal DI,DIESEL,MANUAL,2523,63,180,1999,2010,10000,12

Mahindra,Legend Classic,DIESEL,MANUAL,2523,75,200,2015,2016,10000,12

Mahindra,Nuvosport,N4,DIESEL,MANUAL,1493,100,240,2016,2020,10000,12
Mahindra,Nuvosport,N6,DIESEL,MANUAL,1493,100,240,2016,2020,10000,12
Mahindra,Nuvosport,N6 AMT,DIESEL,AUTOMATIC,1493,100,240,2016,2020,10000,12
Mahindra,Nuvosport,N8,DIESEL,MANUAL,1493,100,240,2016,2020,10000,12
Mahindra,Nuvosport,N8 AMT,DIESEL,AUTOMATIC,1493,100,240,2016,2020,10000,12

Mahindra,Quanto CNG,C8,CNG,MANUAL,1493,72,180,2013,2016,10000,12

Mahindra,Supro Profit Truck Mini,CBC,DIESEL,MANUAL,909,47,100,2020,,10000,12
Mahindra,Supro Profit Truck Mini,HD,DIESEL,MANUAL,909,47,100,2020,,10000,12
Mahindra,Supro Profit Truck Mini,CNG Duo,CNG,MANUAL,909,26,60,2021,,10000,12

Mahindra,Bolero Neo Plus,P4,DIESEL,MANUAL,2184,120,280,2024,,10000,12
Mahindra,Bolero Neo Plus,P10,DIESEL,MANUAL,2184,120,280,2024,,10000,12

Mahindra,Thar Earth Edition,LX Petrol AT,PETROL,AUTOMATIC,1997,152,320,2024,,10000,12
Mahindra,Thar Earth Edition,LX Diesel AT,DIESEL,AUTOMATIC,2184,132,300,2024,,10000,12

Mahindra,Scorpio Classic,S,DIESEL,MANUAL,2184,132,300,2022,,10000,12
Mahindra,Scorpio Classic,S11,DIESEL,MANUAL,2184,132,300,2022,,10000,12

Mahindra,XUV400 EC Pro,EV,AUTOMATIC,0,150,310,2024,,15000,12
Mahindra,XUV400 EL Pro,EV,AUTOMATIC,0,150,310,2024,,15000,12

Mahindra,XUV400 EC,EV,AUTOMATIC,0,150,310,2023,2024,15000,12
Mahindra,XUV400 EL,EV,AUTOMATIC,0,150,310,2023,2024,15000,12

Mahindra,BE 05,Base,EV,AUTOMATIC,0,231,380,2026,,15000,12
Mahindra,BE 05,Top,EV,AUTOMATIC,0,286,380,2026,,15000,12

Mahindra,XUV900,Concept,PETROL,MANUAL,1997,200,380,2021,2021,10000,12

Mahindra,Atom,K1,EV,AUTOMATIC,0,15,70,2023,,10000,12
Mahindra,Atom,K2,EV,AUTOMATIC,0,15,70,2023,,10000,12
Mahindra,Atom,K3,EV,AUTOMATIC,0,15,70,2023,,10000,12
Mahindra,Atom,K4,EV,AUTOMATIC,0,15,70,2023,,10000,12

Force,Gurkha,2 Door,DIESEL,MANUAL,2596,91,250,2021,,20000,12
Force,Gurkha,4 Door,DIESEL,MANUAL,2596,140,320,2024,,20000,12
Force,One SX,DIESEL,MANUAL,2149,139,321,2011,2015,20000,12
Force,Trax Cruiser,DIESEL,MANUAL,2596,91,250,2005,,20000,12
Force,Trax Toofan,DIESEL,MANUAL,2596,91,250,2005,,20000,12
Force,Traveller 26,DIESEL,MANUAL,2596,115,350,2007,,20000,12
Force,Traveller 3050,DIESEL,MANUAL,2596,115,350,2015,,20000,12
Force,Traveller School Bus,DIESEL,MANUAL,2596,115,350,2015,,20000,12
Force,Traveller Ambulance,DIESEL,MANUAL,2596,115,350,2015,,20000,12
Force,Urbania,3615,DIESEL,MANUAL,2596,115,350,2022,,20000,12
Force,Urbania,4400,DIESEL,MANUAL,2596,115,350,2022,,20000,12
Force,Urbania,4400 Premium,DIESEL,MANUAL,2596,115,350,2022,,20000,12

Force,Citiline,DIESEL,MANUAL,2596,91,250,2011,2020,20000,12
Force,Minidor,DIESEL,MANUAL,611,14,35,2008,,15000,12
Force,Trump 40,DIESEL,MANUAL,611,14,35,2010,,15000,12
Force,Balwan 400,EV,AUTOMATIC,0,18,90,2023,,15000,12

MG,Hector,Style,PETROL,MANUAL,1451,143,250,2019,,10000,12
MG,Hector,Shine,PETROL,MANUAL,1451,143,250,2019,,10000,12
MG,Hector,Smart,PETROL,MANUAL,1451,143,250,2023,,10000,12
MG,Hector,Sharp Pro,PETROL,MANUAL,1451,143,250,2023,,10000,12
MG,Hector,Savvy Pro,PETROL,MANUAL,1451,143,250,2023,,10000,12
MG,Hector,Sharp CVT,PETROL,AUTOMATIC,1451,143,250,2019,,10000,12
MG,Hector,Savvy CVT,PETROL,AUTOMATIC,1451,143,250,2019,,10000,12
MG,Hector,Style Diesel,DIESEL,MANUAL,1956,170,350,2019,2023,10000,12
MG,Hector,Shine Diesel,DIESEL,MANUAL,1956,170,350,2019,2023,10000,12
MG,Hector,Sharp Diesel,DIESEL,MANUAL,1956,170,350,2019,2023,10000,12
MG,Hector,Savvy Diesel,DIESEL,MANUAL,1956,170,350,2019,2023,10000,12

MG,Hector Plus,Style 6 Seater,PETROL,MANUAL,1451,143,250,2020,,10000,12
MG,Hector Plus,Sharp Pro 6 Seater,PETROL,MANUAL,1451,143,250,2023,,10000,12
MG,Hector Plus,Savvy Pro 6 Seater,PETROL,AUTOMATIC,1451,143,250,2023,,10000,12
MG,Hector Plus,Sharp Pro 7 Seater,PETROL,MANUAL,1451,143,250,2023,,10000,12
MG,Hector Plus,Savvy Pro 7 Seater,PETROL,AUTOMATIC,1451,143,250,2023,,10000,12
MG,Hector Plus,Sharp Diesel 6 Seater,DIESEL,MANUAL,1956,170,350,2020,2023,10000,12
MG,Hector Plus,Savvy Diesel 6 Seater,DIESEL,MANUAL,1956,170,350,2020,2023,10000,12
MG,Hector Plus,Sharp Diesel 7 Seater,DIESEL,MANUAL,1956,170,350,2020,2023,10000,12

MG,Astor,Style,PETROL,MANUAL,1498,110,144,2021,,10000,12
MG,Astor,Super,PETROL,MANUAL,1498,110,144,2021,,10000,12
MG,Astor,Smart,PETROL,MANUAL,1498,110,144,2021,,10000,12
MG,Astor,Sharp Pro,PETROL,MANUAL,1498,110,144,2023,,10000,12
MG,Astor,Savvy Pro,PETROL,MANUAL,1498,110,144,2023,,10000,12
MG,Astor,Sharp CVT,PETROL,AUTOMATIC,1498,110,144,2021,,10000,12
MG,Astor,Savvy CVT,PETROL,AUTOMATIC,1498,110,144,2021,,10000,12
MG,Astor,Sharp Turbo AT,PETROL,AUTOMATIC,1349,140,220,2021,,10000,12
MG,Astor,Savvy Turbo AT,PETROL,AUTOMATIC,1349,140,220,2021,,10000,12

MG,ZS EV,Excite,EV,AUTOMATIC,0,177,280,2020,,15000,12
MG,ZS EV,Exclusive,EV,AUTOMATIC,0,177,280,2020,,15000,12
MG,ZS EV,Essence,EV,AUTOMATIC,0,177,280,2020,,15000,12

MG,Comet EV,Pace,EV,AUTOMATIC,0,42,110,2023,,15000,12
MG,Comet EV,Play,EV,AUTOMATIC,0,42,110,2023,,15000,12
MG,Comet EV,Plush,EV,AUTOMATIC,0,42,110,2023,,15000,12
MG,Comet EV,Blackstorm,EV,AUTOMATIC,0,42,110,2024,,15000,12

MG,Gloster,Super,DIESEL,AUTOMATIC,1996,161,375,2020,,10000,12
MG,Gloster,Sharp,DIESEL,AUTOMATIC,1996,161,375,2020,,10000,12
MG,Gloster,Savvy,DIESEL,AUTOMATIC,1996,215,480,2020,,10000,12
MG,Gloster,Blackstorm,DIESEL,AUTOMATIC,1996,215,480,2023,,10000,12

MG,Gloster Desertstorm,DIESEL,AUTOMATIC,1996,215,480,2021,2023,10000,12

MG,Windsor EV,Excite,EV,AUTOMATIC,0,136,200,2024,,15000,12
MG,Windsor EV,Exclusive,EV,AUTOMATIC,0,136,200,2024,,15000,12
MG,Windsor EV,Essence,EV,AUTOMATIC,0,136,200,2024,,15000,12

MG,RC-6,Concept,PETROL,MANUAL,1498,145,250,2019,2019,10000,12

Skoda,Octavia,Active,PETROL,MANUAL,1395,150,250,2014,,15000,12
Skoda,Octavia,Ambition,PETROL,MANUAL,1395,150,250,2014,,15000,12
Skoda,Octavia,Style,PETROL,MANUAL,1395,150,250,2014,,15000,12
Skoda,Octavia,L&K,PETROL,AUTOMATIC,1984,190,320,2017,,15000,12
Skoda,Octavia,RS 245,PETROL,AUTOMATIC,1984,245,370,2017,,15000,12
Skoda,Octavia,Active Diesel,DIESEL,MANUAL,1968,143,320,2014,2020,15000,12
Skoda,Octavia,Style Diesel,DIESEL,AUTOMATIC,1968,143,320,2014,2020,15000,12

Skoda,Slavia,Active,PETROL,MANUAL,999,115,178,2022,,15000,12
Skoda,Slavia,Ambition,PETROL,MANUAL,999,115,178,2022,,15000,12
Skoda,Slavia,Style,PETROL,MANUAL,999,115,178,2022,,15000,12
Skoda,Slavia,Signature,PETROL,MANUAL,999,115,178,2024,,15000,12
Skoda,Slavia,Prestige,PETROL,MANUAL,999,115,178,2024,,15000,12
Skoda,Slavia,Style AT,PETROL,AUTOMATIC,999,115,178,2022,,15000,12
Skoda,Slavia,Prestige AT,PETROL,AUTOMATIC,999,115,178,2024,,15000,12
Skoda,Slavia,Style 1.5 TSI,PETROL,MANUAL,1498,150,250,2022,,15000,12
Skoda,Slavia,Prestige 1.5 TSI DSG,PETROL,AUTOMATIC,1498,150,250,2024,,15000,12

Skoda,Rapid,Active,PETROL,MANUAL,1598,105,153,2011,2021,15000,12
Skoda,Rapid,Ambition,PETROL,MANUAL,1598,105,153,2011,2021,15000,12
Skoda,Rapid,Style,PETROL,MANUAL,1598,105,153,2011,2021,15000,12
Skoda,Rapid,Monte Carlo,PETROL,MANUAL,999,110,175,2020,2021,15000,12
Skoda,Rapid,Active Diesel,DIESEL,MANUAL,1498,110,250,2014,2020,15000,12
Skoda,Rapid,Style Diesel,DIESEL,MANUAL,1498,110,250,2014,2020,15000,12
Skoda,Rapid,Diesel DSG,DIESEL,AUTOMATIC,1498,110,250,2017,2020,15000,12

Skoda,Superb,Style,PETROL,AUTOMATIC,1984,190,320,2016,,15000,12
Skoda,Superb,L&K,PETROL,AUTOMATIC,1984,190,320,2016,,15000,12
Skoda,Superb,Sportline,PETROL,AUTOMATIC,1984,190,320,2021,,15000,12
Skoda,Superb,Style Diesel,DIESEL,AUTOMATIC,1968,177,350,2016,2020,15000,12
Skoda,Superb,L&K Diesel,DIESEL,AUTOMATIC,1968,177,350,2016,2020,15000,12

Skoda,Kushaq,Classic,PETROL,MANUAL,999,115,178,2021,,15000,12
Skoda,Kushaq,Onyx,PETROL,MANUAL,999,115,178,2023,,15000,12
Skoda,Kushaq,Signature,PETROL,MANUAL,999,115,178,2024,,15000,12
Skoda,Kushaq,Prestige,PETROL,MANUAL,999,115,178,2021,,15000,12
Skoda,Kushaq,Signature AT,PETROL,AUTOMATIC,999,115,178,2024,,15000,12
Skoda,Kushaq,Prestige AT,PETROL,AUTOMATIC,999,115,178,2021,,15000,12
Skoda,Kushaq,Monte Carlo 1.5,PETROL,MANUAL,1498,150,250,2022,,15000,12
Skoda,Kushaq,Monte Carlo DSG,PETROL,AUTOMATIC,1498,150,250,2022,,15000,12
Skoda,Kushaq,Prestige DSG,PETROL,AUTOMATIC,1498,150,250,2021,,15000,12

Skoda,Kodiaq,Style,PETROL,AUTOMATIC,1984,190,320,2017,,15000,12
Skoda,Kodiaq,Sportline,PETROL,AUTOMATIC,1984,190,320,2022,,15000,12
Skoda,Kodiaq,L&K,PETROL,AUTOMATIC,1984,190,320,2022,,15000,12
Skoda,Kodiaq,Style Diesel,DIESEL,AUTOMATIC,1968,150,340,2017,2020,15000,12
Skoda,Kodiaq,L&K Diesel,DIESEL,AUTOMATIC,1968,150,340,2017,2020,15000,12

Skoda,Karoq,Style,PETROL,AUTOMATIC,1498,150,250,2020,2023,15000,12

Skoda,Yeti,Active,DIESEL,MANUAL,1968,110,250,2010,2017,15000,12
Skoda,Yeti,Ambition,DIESEL,MANUAL,1968,140,320,2010,2017,15000,12
Skoda,Yeti,Elegance,DIESEL,AUTOMATIC,1968,140,320,2010,2017,15000,12

Skoda,Laura,Classic,PETROL,MANUAL,1595,102,148,2005,2013,15000,12
Skoda,Laura,Ambiente,PETROL,MANUAL,1798,160,250,2005,2013,15000,12
Skoda,Laura,L&K,PETROL,AUTOMATIC,1798,160,250,2008,2013,15000,12
Skoda,Laura,Ambiente Diesel,DIESEL,MANUAL,1968,110,250,2005,2013,15000,12
Skoda,Laura,L&K Diesel,DIESEL,MANUAL,1968,140,320,2008,2013,15000,12

Skoda,Fabia,Classic,PETROL,MANUAL,1198,70,108,2008,2014,15000,12
Skoda,Fabia,Ambiente,PETROL,MANUAL,1198,70,108,2008,2014,15000,12
Skoda,Fabia,Elegance,PETROL,MANUAL,1198,70,108,2008,2014,15000,12
Skoda,Fabia,Active Diesel,DIESEL,MANUAL,1199,75,180,2010,2014,15000,12
Skoda,Fabia,Elegance Diesel,DIESEL,MANUAL,1199,75,180,2010,2014,15000,12

Skoda,Kylaq,Classic,PETROL,MANUAL,999,115,178,2025,,15000,12
Skoda,Kylaq,Signature,PETROL,MANUAL,999,115,178,2025,,15000,12
Skoda,Kylaq,Prestige,PETROL,MANUAL,999,115,178,2025,,15000,12
Skoda,Kylaq,Signature AT,PETROL,AUTOMATIC,999,115,178,2025,,15000,12
Skoda,Kylaq,Prestige AT,PETROL,AUTOMATIC,999,115,178,2025,,15000,12

Volkswagen,Polo,Trendline,PETROL,MANUAL,999,76,95,2010,2022,15000,12
Volkswagen,Polo,Comfortline,PETROL,MANUAL,999,76,95,2010,2022,15000,12
Volkswagen,Polo,Highline,PETROL,MANUAL,999,110,175,2020,2022,15000,12
Volkswagen,Polo,GT TSI,PETROL,AUTOMATIC,999,110,175,2020,2022,15000,12
Volkswagen,Polo,GT TSI 1.2,PETROL,AUTOMATIC,1197,105,175,2014,2020,15000,12
Volkswagen,Polo,GT TDI,DIESEL,MANUAL,1498,110,250,2013,2020,15000,12
Volkswagen,Polo,Comfortline Diesel,DIESEL,MANUAL,1498,90,230,2014,2020,15000,12
Volkswagen,Polo,Highline Diesel,DIESEL,MANUAL,1498,90,230,2014,2020,15000,12

Volkswagen,Virtus,Comfortline,PETROL,MANUAL,999,115,178,2022,,15000,12
Volkswagen,Virtus,Highline,PETROL,MANUAL,999,115,178,2022,,15000,12
Volkswagen,Virtus,Topline,PETROL,MANUAL,999,115,178,2022,,15000,12
Volkswagen,Virtus,Highline AT,PETROL,AUTOMATIC,999,115,178,2022,,15000,12
Volkswagen,Virtus,Topline AT,PETROL,AUTOMATIC,999,115,178,2022,,15000,12
Volkswagen,Virtus,GT Plus,PETROL,MANUAL,1498,150,250,2022,,15000,12
Volkswagen,Virtus,GT Plus DSG,PETROL,AUTOMATIC,1498,150,250,2022,,15000,12

Volkswagen,Taigun,Comfortline,PETROL,MANUAL,999,115,178,2021,,15000,12
Volkswagen,Taigun,Highline,PETROL,MANUAL,999,115,178,2021,,15000,12
Volkswagen,Taigun,Topline,PETROL,MANUAL,999,115,178,2021,,15000,12
Volkswagen,Taigun,Highline AT,PETROL,AUTOMATIC,999,115,178,2021,,15000,12
Volkswagen,Taigun,Topline AT,PETROL,AUTOMATIC,999,115,178,2021,,15000,12
Volkswagen,Taigun,GT Plus,PETROL,MANUAL,1498,150,250,2021,,15000,12
Volkswagen,Taigun,GT Plus DSG,PETROL,AUTOMATIC,1498,150,250,2021,,15000,12
Volkswagen,Taigun,GT Edge Limited Edition,PETROL,AUTOMATIC,1498,150,250,2022,,15000,12

Volkswagen,Tiguan,Comfortline,PETROL,AUTOMATIC,1984,190,320,2021,,15000,12
Volkswagen,Tiguan,Elegance,PETROL,AUTOMATIC,1984,190,320,2021,,15000,12
Volkswagen,Tiguan,R-Line,PETROL,AUTOMATIC,1984,190,320,2025,,15000,12
Volkswagen,Tiguan,Highline Diesel,DIESEL,MANUAL,1968,143,320,2017,2020,15000,12
Volkswagen,Tiguan,Highline DSG Diesel,DIESEL,AUTOMATIC,1968,143,340,2017,2020,15000,12

Volkswagen,Vento,Trendline,PETROL,MANUAL,1598,105,153,2010,2022,15000,12
Volkswagen,Vento,Comfortline,PETROL,MANUAL,1598,105,153,2010,2022,15000,12
Volkswagen,Vento,Highline,PETROL,MANUAL,1598,105,153,2010,2022,15000,12
Volkswagen,Vento,Highline Plus,PETROL,MANUAL,999,110,175,2020,2022,15000,12
Volkswagen,Vento,Highline AT,PETROL,AUTOMATIC,999,110,175,2020,2022,15000,12
Volkswagen,Vento,GT TSI,PETROL,AUTOMATIC,1197,105,175,2014,2020,15000,12
Volkswagen,Vento,Trendline Diesel,DIESEL,MANUAL,1498,110,250,2014,2020,15000,12
Volkswagen,Vento,Comfortline Diesel,DIESEL,MANUAL,1498,110,250,2014,2020,15000,12
Volkswagen,Vento,Highline Diesel,DIESEL,MANUAL,1498,110,250,2014,2020,15000,12
Volkswagen,Vento,Highline Plus Diesel,DIESEL,MANUAL,1498,110,250,2020,2022,15000,12

Volkswagen,Jetta,Trendline,PETROL,MANUAL,1390,122,200,2008,2017,15000,12
Volkswagen,Jetta,Comfortline,PETROL,MANUAL,1390,122,200,2008,2017,15000,12
Volkswagen,Jetta,Highline,PETROL,AUTOMATIC,1798,160,250,2012,2017,15000,12
Volkswagen,Jetta,Trendline Diesel,DIESEL,MANUAL,1968,140,320,2008,2017,15000,12
Volkswagen,Jetta,Highline Diesel,DIESEL,AUTOMATIC,1968,140,320,2012,2017,15000,12

Volkswagen,Passat,Comfortline,PETROL,AUTOMATIC,1798,180,250,2010,2020,15000,12
Volkswagen,Passat,Highline,PETROL,AUTOMATIC,1798,180,250,2010,2020,15000,12
Volkswagen,Passat,Highline Diesel,DIESEL,AUTOMATIC,1968,177,350,2010,2020,15000,12

Volkswagen,Ameo,Trendline,PETROL,MANUAL,1198,75,110,2016,2020,15000,12
Volkswagen,Ameo,Comfortline,PETROL,MANUAL,1198,75,110,2016,2020,15000,12
Volkswagen,Ameo,Highline Plus,PETROL,MANUAL,999,110,175,2019,2020,15000,12
Volkswagen,Ameo,Trendline Diesel,DIESEL,MANUAL,1498,110,250,2016,2020,15000,12
Volkswagen,Ameo,Comfortline Diesel,DIESEL,MANUAL,1498,110,250,2016,2020,15000,12
Volkswagen,Ameo,Highline Plus Diesel,DIESEL,MANUAL,1498,110,250,2019,2020,15000,12

Volkswagen,T-Roc,Premium,PETROL,AUTOMATIC,1498,150,250,2020,2022,15000,12

Volkswagen,Beetle,Design,PETROL,AUTOMATIC,1390,160,240,2015,2019,15000,12

Volkswagen,Touareg,V6 TDI,DIESEL,AUTOMATIC,2967,245,550,2012,2017,15000,12
Volkswagen,Touareg,Hybrid,HYBRID,AUTOMATIC,2995,380,580,2012,2015,15000,12

Volkswagen,Golf GTI,PETROL,AUTOMATIC,1984,245,370,2021,,15000,12

Volkswagen,Phaeton,V6 TDI,DIESEL,AUTOMATIC,2967,240,500,2007,2013,15000,12

Volkswagen,Cross Polo,PETROL,MANUAL,1198,75,110,2013,2016,15000,12

Volkswagen,Taigun GT Line,PETROL,MANUAL,1498,150,250,2024,,15000,12
Volkswagen,Taigun GT Line DSG,PETROL,AUTOMATIC,1498,150,250,2024,,15000,12

Volkswagen,Virtus GT Line,PETROL,MANUAL,1498,150,250,2024,,15000,12
Volkswagen,Virtus GT Line DSG,PETROL,AUTOMATIC,1498,150,250,2024,,15000,12

Honda,City,SV,PETROL,MANUAL,1498,121,145,2020,,10000,12
Honda,City,V,PETROL,MANUAL,1498,121,145,2020,,10000,12
Honda,City,VX,PETROL,MANUAL,1498,121,145,2020,,10000,12
Honda,City,ZX,PETROL,MANUAL,1498,121,145,2020,,10000,12
Honda,City,V CVT,PETROL,AUTOMATIC,1498,121,145,2020,,10000,12
Honda,City,VX CVT,PETROL,AUTOMATIC,1498,121,145,2020,,10000,12
Honda,City,ZX CVT,PETROL,AUTOMATIC,1498,121,145,2020,,10000,12
Honda,City,V Diesel,DIESEL,MANUAL,1498,100,200,2014,2023,10000,12
Honda,City,VX Diesel,DIESEL,MANUAL,1498,100,200,2014,2023,10000,12
Honda,City,ZX Diesel,DIESEL,MANUAL,1498,100,200,2014,2023,10000,12

Honda,City Hybrid,V e:HEV,HYBRID,AUTOMATIC,1498,126,253,2022,,10000,12
Honda,City Hybrid,ZX e:HEV,HYBRID,AUTOMATIC,1498,126,253,2022,,10000,12

Honda,Amaze,E,PETROL,MANUAL,1199,90,110,2013,,10000,12
Honda,Amaze,S,PETROL,MANUAL,1199,90,110,2013,,10000,12
Honda,Amaze,V,PETROL,MANUAL,1199,90,110,2013,,10000,12
Honda,Amaze,VX,PETROL,MANUAL,1199,90,110,2024,,10000,12
Honda,Amaze,S CVT,PETROL,AUTOMATIC,1199,90,110,2018,,10000,12
Honda,Amaze,V CVT,PETROL,AUTOMATIC,1199,90,110,2018,,10000,12
Honda,Amaze,VX CVT,PETROL,AUTOMATIC,1199,90,110,2024,,10000,12
Honda,Amaze,S Diesel,DIESEL,MANUAL,1498,100,200,2013,2023,10000,12
Honda,Amaze,V Diesel,DIESEL,MANUAL,1498,100,200,2013,2023,10000,12

Honda,Civic,V,PETROL,MANUAL,1799,141,174,2006,2021,10000,12
Honda,Civic,VX,PETROL,MANUAL,1799,141,174,2006,2021,10000,12
Honda,Civic,ZX CVT,PETROL,AUTOMATIC,1799,141,174,2019,2021,10000,12
Honda,Civic,VX Diesel,DIESEL,MANUAL,1597,120,300,2019,2021,10000,12
Honda,Civic,ZX Diesel,DIESEL,MANUAL,1597,120,300,2019,2021,10000,12

Honda,Accord,2.4 AT,PETROL,AUTOMATIC,2354,178,222,2003,2013,10000,12
Honda,Accord,V6,PETROL,AUTOMATIC,2997,275,339,2008,2013,10000,12
Honda,Accord,Hybrid,HYBRID,AUTOMATIC,1993,215,315,2016,2020,10000,12

Honda,Jazz,S,PETROL,MANUAL,1199,90,110,2009,2023,10000,12
Honda,Jazz,V,PETROL,MANUAL,1199,90,110,2009,2023,10000,12
Honda,Jazz,VX,PETROL,MANUAL,1199,90,110,2009,2023,10000,12
Honda,Jazz,V CVT,PETROL,AUTOMATIC,1199,90,110,2015,2023,10000,12
Honda,Jazz,VX CVT,PETROL,AUTOMATIC,1199,90,110,2015,2023,10000,12
Honda,Jazz,V Diesel,DIESEL,MANUAL,1498,100,200,2015,2020,10000,12
Honda,Jazz,VX Diesel,DIESEL,MANUAL,1498,100,200,2015,2020,10000,12

Honda,WR-V,S,PETROL,MANUAL,1199,90,110,2017,2023,10000,12
Honda,WR-V,V,PETROL,MANUAL,1199,90,110,2017,2023,10000,12
Honda,WR-V,VX,PETROL,MANUAL,1199,90,110,2020,2023,10000,12
Honda,WR-V,S Diesel,DIESEL,MANUAL,1498,100,200,2017,2023,10000,12
Honda,WR-V,V Diesel,DIESEL,MANUAL,1498,100,200,2017,2023,10000,12
Honda,WR-V,VX Diesel,DIESEL,MANUAL,1498,100,200,2020,2023,10000,12

Honda,Elevate,SV,PETROL,MANUAL,1498,121,145,2023,,10000,12
Honda,Elevate,V,PETROL,MANUAL,1498,121,145,2023,,10000,12
Honda,Elevate,VX,PETROL,MANUAL,1498,121,145,2023,,10000,12
Honda,Elevate,ZX,PETROL,MANUAL,1498,121,145,2023,,10000,12
Honda,Elevate,V CVT,PETROL,AUTOMATIC,1498,121,145,2023,,10000,12
Honda,Elevate,VX CVT,PETROL,AUTOMATIC,1498,121,145,2023,,10000,12
Honda,Elevate,ZX CVT,PETROL,AUTOMATIC,1498,121,145,2023,,10000,12
Honda,Elevate,Apex Edition V,PETROL,MANUAL,1498,121,145,2024,,10000,12
Honda,Elevate,Apex Edition VX,PETROL,MANUAL,1498,121,145,2024,,10000,12
Honda,Elevate,Black Edition ZX CVT,PETROL,AUTOMATIC,1498,121,145,2025,,10000,12

Honda,BR-V,S,PETROL,MANUAL,1497,119,145,2016,2020,10000,12
Honda,BR-V,V,PETROL,MANUAL,1497,119,145,2016,2020,10000,12
Honda,BR-V,VX,PETROL,MANUAL,1497,119,145,2016,2020,10000,12
Honda,BR-V,V CVT,PETROL,AUTOMATIC,1497,119,145,2016,2020,10000,12
Honda,BR-V,VX CVT,PETROL,AUTOMATIC,1497,119,145,2016,2020,10000,12
Honda,BR-V,V Diesel,DIESEL,MANUAL,1498,100,200,2016,2020,10000,12
Honda,BR-V,VX Diesel,DIESEL,MANUAL,1498,100,200,2016,2020,10000,12

Honda,CR-V,2.0 AT,PETROL,AUTOMATIC,1997,154,189,2007,2020,10000,12
Honda,CR-V,2.4 AT,PETROL,AUTOMATIC,2354,188,226,2007,2020,10000,12
